,country,article_name,revision_id,article_quality_est,population
33310,Morocco,Brahim Zniber,797101728,B,35952000.0
33311,Congo,René-Dambert Ndouane,797103048,C,5518000.0
33312,Finland,Heli Paasio,797103401,Stub,5529000.0
33313,Argentina,Eduardo Angeloz,797103519,Start,45377000.0
33314,Philippines,Arthur Robes,797116148,Start,109581000.0
33315,Albania,Nexhmije Hoxha,797116789,Start,2838000.0
33316,Palestinian Territory,Ahmed Yassin,797122322,GA,5008000.0
33317,India,M. M. Rajendran,797122457,Stub,1400100000.0
33318,Canada,William Bullock Ives,797123861,Stub,38190000.0
33319,Kyrgyzstan,Uran Botobekov,797131001,C,6594000.0
33320,Chile,Marta Larraechea,797131546,Start,19470000.0
33321,Chile,Carlos Ibáñez del Campo,797131867,C,19470000.0
33322,Chile,Pedro Opaso,797132058,Start,19470000.0
33323,United States,C. Louis Kincannon,797133197,Start,329878000.0
33324,Romania,List of heads of state of Romania,797135576,C,19241000.0
33325,United States,Cabot family,797136951,B,329878000.0
33326,China,Li Yu (Southern Tang),797137702,GA,1402385000.0
33327,Cape Verde,Jorge Santos (politician),797137968,Stub,556000.0
33328,Uruguay,Elbio Rosselli,797145137,Stub,3531000.0
33329,China,Zheng Zhilong,797147841,C,1402385000.0
33330,United States,Caren Merrick,797149477,Start,329878000.0
33331,United States,Carl Venne,797150597,Stub,329878000.0
33332,Italy,Carlo Bo,797150905,Start,60296000.0
33334,Taiwan,Sun Lih-chyun,797151419,Start,23610000.0
33335,Taiwan,Jen Hong,797151962,Stub,23610000.0
33336,Afghanistan,Inayatullah Khan,797153892,Stub,38928000.0
33337,Uzbekistan,Anvar Juraboev,797154931,Start,34174000.0
33338,Afghanistan,Nasrullah Khan (Afghanistan),797155187,GA,38928000.0
33339,Germany,Carsten Linnemann,797155740,Start,83300000.0
33340,Afghanistan,Mohammad Azam Khan,797156968,Stub,38928000.0
33341,Afghanistan,Mohammad Afzal Khan,797157277,Stub,38928000.0
33342,Ghana,Fred Ohene-Kena,797157520,Stub,31073000.0
33343,Singapore,Sim Ann,797159286,Start,5769000.0
33344,Colombia,Rafael Pardo Rueda,797159443,Start,49444000.0
33345,Canada,Catherine Pinhas,797159542,Start,38190000.0
33346,Romania,Ramona Mănescu,797161349,C,19241000.0
33347,Malawi,Cecilia Kadzamira,797161472,C,19130000.0
33348,Germany,Cemile Giousouf,797162545,C,83300000.0
33349,Greece,Kostas Karras,797166153,Stub,10700000.0
33351,Zimbabwe,Phillip Chiyangwa,797170378,Start,14863000.0
33352,France,Charles-Ange Laisant,797171790,Start,64940000.0
33353,Russia,Victor Ambartsumian,797172233,C,146733000.0
33354,Algeria,Lakhdar Brahimi,797172347,C,44357000.0
33355,Australia,John Carnie,797174173,Stub,25754000.0
33356,Lebanon,Henri Helou,797179482,Start,6825000.0
33357,Pakistan,Khalid Mehmood Soomro,797179978,Start,220940000.0
33358,Switzerland,Jakob Stämpfli,797181078,Stub,8634000.0
33359,India,Ch. Chhunga,797181768,Start,1400100000.0
33360,Israel,Meir Dizengoff,797181959,C,9216000.0
33361,Malaysia,Mohamed Khaled Nordin,797182387,Start,32781000.0
33362,Serbia,Vlada Ilić,797182514,GA,6957000.0
33363,Albania,Albulena Haxhiu,797183093,Stub,2838000.0
33364,Congo,Léon-Alfred Opimbat,797183186,C,5518000.0
33365,Romania,Gheorghe Grigore Cantacuzino,797184306,Stub,19241000.0
33366,India,Mohammad Shafi Bhat,797184459,Stub,1400100000.0
33367,Luxembourg,Nicolas Schmit,797191840,Start,632000.0
33368,Singapore,Vivian Balakrishnan,797193123,C,5769000.0
33371,Argentina,Noemí Rial,797194878,C,45377000.0
33372,Denmark,Peder Griffenfeld,797200722,B,5829000.0
33373,Australia,Mia Davies,797202076,C,25754000.0
33374,Philippines,Freddie Webb,797203312,C,109581000.0
33375,"Korea, South",Heo Jeok,797204242,Stub,51781000.0
33376,"Korea, South",Heo Mok,797204305,C,51781000.0
33377,Greece,Katerina Batzeli,797212152,Stub,10700000.0
33378,Congo,Gabriel Valère Eteka Yemet,797212223,Start,5518000.0
33379,Belgium,Augustin Dumon-Dumortier,797213149,Start,11515000.0
33381,Nigeria,Oluranti Adebule,797214276,Start,206140000.0
33382,Ireland,Mick Wallace,797214851,GA,5003000.0
33383,Bosnia-Herzegovina,Beriz Belkić,797214902,Stub,3281000.0
33384,Romania,Ioan Kalinderu,797215649,FA,19241000.0
33385,Ireland,Mary Fitzpatrick,797215679,C,5003000.0
33386,Afghanistan,Ahmad Behzad,797216331,Start,38928000.0
33387,Iran,Abdollah Javadi-Amoli,797217235,C,84150000.0
33388,Netherlands,Esther-Mirjam Sent,797217369,Stub,17467000.0
33389,Botswana,List of current members of the National Assembly of Botswana,797217603,Start,2317000.0
33390,Namibia,Andreas Shipanga,797218947,C,2541000.0
33391,Nigeria,Bello Mohammed Tukur,797218957,Start,206140000.0
33392,Namibia,Hermanus Beukes,797219044,Stub,2541000.0
33393,Poland,Andrzej Kosztowniak,797219544,Stub,38368000.0
33394,Netherlands,Marleen Barth,797220219,Start,17467000.0
33395,Andorra,Boris Skossyreff,797220803,C,82000.0
33396,Poland,Bronisław Pieracki,797221123,Start,38368000.0
33397,Rwanda,Jeannette Kagame,797221138,Start,12952000.0
33399,India,Raj Kumar Jaichandra Singh,797221701,Start,1400100000.0
33400,Sweden,Morgan Johansson,797222689,Start,10377000.0
33401,Sierra Leone,Abu Mbawa Kongobah,797222969,Stub,7977000.0
33402,Morocco,Abdelkader Lecheheb,797223839,Start,35952000.0
33403,United States,Bob Ryan (mayor),797223921,C,329878000.0
33404,Cambodia,Chea Sim,797224256,C,15497000.0
33405,Mali,Achérif Ag Mohamed,797224288,Stub,20251000.0
33406,Sweden,Klas Eklund,797224391,C,10377000.0
33407,South Africa,Abba Eban,797225018,C,59628000.0
33408,Hungary,Pál Szende,797225302,Start,9767000.0
33409,France,René Monory,797225744,Start,64940000.0
33410,Zimbabwe,Chenjerai Hunzvi,797225827,C,14863000.0
33411,Tanzania,Anne Makinda,797226900,Stub,59734000.0
33412,Ireland,Addie Morrow,797228964,Start,5003000.0
33413,Lebanon,Naim Moghabghab,797233551,Stub,6825000.0
33414,China,Wang Suyi,797233882,Start,1402385000.0
33415,Spain,Markel Olano,797234027,Start,47635000.0
33416,Poland,Michał Janiszewski,797236446,Stub,38368000.0
33417,Taiwan,Chou Ching-yu,797236452,Start,23610000.0
33418,Canada,Chris Lea,797238959,Start,38190000.0
33419,Papua New Guinea,Allan Marat,797240319,Start,8950000.0
33420,Iran,Haj Ali Razmara,797241192,C,84150000.0
33421,United Kingdom,Christine Hamilton,797243617,C,67160000.0
33422,Uruguay,Alfredo Baldomir,797244796,Start,3531000.0
33423,Uruguay,Dámaso Antonio Larrañaga,797245080,Stub,3531000.0
33424,Canada,Christopher Porter,797246308,Start,38190000.0
33425,Ukraine,Lesya Orobets,797246374,GA,41778000.0
33426,Ghana,Hanna Louisa Bissiw,797247588,Start,31073000.0
33427,France,Jean-Pierre Jouyet,797248976,C,64940000.0
33428,Taiwan,Chungsen Leung,797249053,C,23610000.0
33429,France,Francisque-Joseph Ramey de Sugny,797249657,Start,64940000.0
33430,Portugal,Alberto João Jardim,797249952,C,10255000.0
33431,United Kingdom,"George Bridges, Baron Bridges of Headley",797255404,Start,67160000.0
33432,France,Charles Emile Wickersheimer,797255610,GA,64940000.0
33433,France,Claude Cheysson,797256889,Start,64940000.0
33434,Vanuatu,Kalkot Mataskelekele,797258015,Start,321000.0
33435,Vanuatu,Iolu Abil,797258033,C,321000.0
33436,Vanuatu,Donald Kalpokas,797258108,Start,321000.0
33437,Vanuatu,Maxime Carlot Korman,797258122,C,321000.0
33438,Vanuatu,Serge Vohor,797258152,GA,321000.0
33439,Vanuatu,Barak Sopé,797258174,Start,321000.0
33440,Vanuatu,Ham Lini,797258223,GA,321000.0
33441,Vanuatu,Moana Carcasses Kalosil,797258296,C,321000.0
33442,Vanuatu,Joe Natuman,797258321,Start,321000.0
33443,China,Ahmad Fanakati,797258332,C,1402385000.0
33444,United States,Clementa C. Pinckney,797258429,GA,329878000.0
33445,Belize,Elmira Minita Gordon,797258755,Start,419000.0
33447,Nepal,Subash Chandra Nembang,797258929,Start,29996000.0
33448,Kenya,Frederick John Jackson,797262615,C,53528000.0
33449,Bangladesh,Abul Kalam Shamsuddin,797265190,Start,169809000.0
33450,Iran,Fatemeh Rakeei,797265561,Stub,84150000.0
33451,Iran,Zahra Nejadbahram,797267764,Stub,84150000.0
33452,Papua New Guinea,"Members of the National Parliament of Papua New Guinea, 1977–1982",797268956,Start,8950000.0
33453,Philippines,Angelica Jones,797270565,Start,109581000.0
33454,Netherlands,Ad de Boer,797271335,Stub,17467000.0
33455,France,Jean Baptiste Antoine Auget de Montyon,797273786,Start,64940000.0
33456,Armenia,Suren Shadunts,797274423,Start,2956000.0
33457,United Kingdom,W. Wilkinson,797275921,Stub,67160000.0
33458,Taiwan,Lin Shih-chia (politician),797278084,C,23610000.0
33459,Federated States of Micronesia,Iris Falcam,797278130,Start,106000.0
33460,Taiwan,Peng Wan-ru,797278653,C,23610000.0
33461,Liberia,Jewel Taylor,797278803,Start,5058000.0
33463,Spain,Juan Nepomuceno Solá,797279932,Start,47635000.0
33464,Mongolia,Nyam-Osoryn Tuyaa,797282445,Stub,3361000.0
33465,Spain,Concepcion Picciotto,797284068,C,47635000.0
33466,Tuvalu,Iakoba Italeli,797287392,C,10000.0
33467,Iran,Abulhassan Navab,797288875,Stub,84150000.0
33468,Iran,Controversies of Mahmoud Ahmadinejad,797289765,C,84150000.0
33469,Netherlands,Coos Huijsen,797290694,Start,17467000.0
33470,South Africa,Hendrik Mentz,797291164,Stub,59628000.0
33471,United States,Chris Simcox,797291537,C,329878000.0
33472,Canada,Cornelius the First,797292539,Start,38190000.0
33473,Russia,Rustam Minnikhanov,797293778,C,146733000.0
33474,"Korea, South",Han Eum,797294137,Start,51781000.0
33475,Taiwan,Kawlo Iyun Pacidal,797298414,Start,23610000.0
33476,Taiwan,Huang Hsiu-fang,797298510,Stub,23610000.0
33477,Taiwan,Wang Huei-mei,797298511,Stub,23610000.0
33478,Ukraine,Criminal cases against Yulia Tymoshenko since 2010,797298725,FA,41778000.0
33479,Gabon,Viviane Biviga,797300471,Stub,2231000.0
33480,Australia,Mick Palmer,797301172,Stub,25754000.0
33481,"Korea, South",Ha Wiji,797302131,Stub,51781000.0
33485,New Zealand,Margaret Magill,797303861,C,4987000.0
33486,Canada,Cy Gonick,797304346,Start,38190000.0
33487,Mali,Mamadou Dembelé,797304423,Stub,20251000.0
33488,Guinea,Louis Lansana Beavogui,797306053,Start,12560000.0
33489,Australia,Louise Asher,797306111,Start,25754000.0
33490,Bangladesh,Badar Uddin Ahmed Kamran,797306650,Start,169809000.0
33491,New Zealand,Sue Wood,797306751,Stub,4987000.0
33492,Bangladesh,Abdullah Al Kafi,797307293,C,169809000.0
33493,Poland,Herman Lieberman,797307688,Start,38368000.0
33494,United States,Whitfield family of the United States,797307861,GA,329878000.0
33495,Romania,Alexandru Papadopol-Calimah,797308075,Stub,19241000.0
33496,Japan,Daijiro Hashimoto,797308868,Stub,125967000.0
33497,Australia,Heather Butler,797308955,Stub,25754000.0
33498,Nigeria,Dan Etete,797311518,Start,206140000.0
33500,Australia,Sarah Courtney,797314370,Stub,25754000.0
33501,Australia,June Craig,797314484,Start,25754000.0
33502,Australia,Lily D'Ambrosio,797315387,Start,25754000.0
33503,Vietnam,Mother Mushroom,797317473,C,96209000.0
33504,Australia,John Alexander (Australian politician),797318162,C,25754000.0
33505,Pakistan,Amjad Ali (civil servant),797318770,Start,220940000.0
33506,Spain,Miguel Ángel Blanco,797322929,Start,47635000.0
33507,Canada,Dave Porter (politician),797323057,Stub,38190000.0
33508,Australia,Luke Leake,797323617,Stub,25754000.0
33509,Tunisia,Muhammad IV al-Hadi,797323885,Start,11896000.0
33510,Philippines,Muhammad Kudarat,797323903,C,109581000.0
33511,Sweden,Mikael Ljungman,797327162,C,10377000.0
33512,United Kingdom,David Kerr (English politician),797328523,Stub,67160000.0
33513,Canada,David Lewis (politician),797329058,FA,38190000.0
33514,Haiti,Boniface Alexandre,797329230,Start,11403000.0
33515,Australia,Kate Carnell,797330303,C,25754000.0
33516,Ireland,David Norris (politician),797330309,B,5003000.0
33517,Canada,David Orlikow,797330459,C,38190000.0
33518,Australia,Rosemary Follett,797330662,C,25754000.0
33519,Canada,David Shiner (politician),797331769,C,38190000.0
33520,Liberia,Ophelia Hoff Saytumah,797331923,Stub,5058000.0
33521,Liberia,Mary Broh,797331960,C,5058000.0
33522,Canada,David de Burgh Graham,797333347,C,38190000.0
33523,United States,Deb Callahan,797339419,Start,329878000.0
33524,Nepal,Bhagwan Das Gupta,797340061,Stub,29996000.0
33525,Pakistan,Hayat Sherpao,797340602,C,220940000.0
33526,Jordan,Rida Pasha al-Rikabi,797341514,C,10679000.0
33527,Afghanistan,Delbar Jan Arman,797343976,Stub,38928000.0
33528,India,Nagore E. M. Hanifa,797344435,Start,1400100000.0
33529,China,Deng Weizhi,797346875,Stub,1402385000.0
33530,Canada,Denis Rocan,797347498,Start,38190000.0
33531,Peru,Nadine Heredia,797348360,Start,32824000.0
33533,Italy,Emilio Floris,797353931,Stub,60296000.0
33534,Central African Republic,David Dacko,797357207,C,4830000.0
33535,Nepal,Mirza Dilshad Beg,797358306,C,29996000.0
33536,Spain,Juan Manuel de Salcedo,797358582,Start,47635000.0
33537,Malaysia,FD Iskandar,797360151,C,32781000.0
33538,Spain,José Antonio Acosta,797362441,Start,47635000.0
33539,United States,Margaret Wright (American politician),797362699,Stub,329878000.0
33540,United States,Nickey Browning,797362969,Stub,329878000.0
33541,India,Sunil Chhatrapal Kedar,797363573,Stub,1400100000.0
33542,Russia,Dmitry Dmitriyevich Smyshlyayev,797368400,Start,146733000.0
33543,Syria,Abd al-Karim al-Jundi,797368628,C,19398000.0
33544,New Zealand,Paddy Webb,797369399,C,4987000.0
33545,South Africa,Ngoako Ramatlhodi,797371789,Stub,59628000.0
33546,Iran,List of female members of the Islamic Consultative Assembly,797372983,Start,84150000.0
33547,Hungary,László Lukács,797373116,Stub,9767000.0
33548,Canada,Donald Carrick,797380019,Start,38190000.0
33549,Belarus,Mikola Statkevich,797383818,Start,9375000.0
33551,Brazil,Carlos Brandão,797390869,Stub,211812000.0
33552,Tuvalu,Henry Naisali,797391518,Start,10000.0
33553,Iran,Alireza Monadi,797394304,Stub,84150000.0
33554,Iran,Mahmoud Abbaszadeh Meshkini,797394313,Stub,84150000.0
33555,Iran,Hassan Sobhani,797394384,Start,84150000.0
33556,Iran,Ghasem Sholeh-Saadi,797394412,Stub,84150000.0
33557,Iran,Ali Akbar Javanfekr,797394636,C,84150000.0
33558,Austria,Count Wenzel Chotek of Chotkow and Wognin,797396001,Start,8914000.0
33559,Brazil,Apolônio de Carvalho,797398783,Stub,211812000.0
33560,Algeria,Mohammed Saleh Bendjelloul,797399413,Stub,44357000.0
33561,Uganda,Benedicto Kiwanuka,797399615,Start,45741000.0
33562,Liberia,George T. Washington (Liberia),797400882,Start,5058000.0
33563,Turkey,Şevket Dağ,797401407,Start,83737000.0
33564,Congo,Alain Akouala Atipault,797401685,C,5518000.0
33565,Canada,Marlene Jennings,797402155,Start,38190000.0
33566,Germany,Felix Lichnowsky,797402657,Start,83300000.0
33567,Malaysia,Yeung Kwo,797403713,Stub,32781000.0
33568,Lebanon,Hassan Khaled,797404736,C,6825000.0
33569,Gambia,Dawda Jawara,797405018,C,2417000.0
33570,Sri Lanka,K. Jeyakody,797405285,Stub,21937000.0
33571,Iceland,Þórunn Sveinbjarnardóttir,797405716,Stub,368000.0
33572,India,Bhairab Dutt Pande,797407357,Stub,1400100000.0
33574,Australia,William Henry Piddington,797409734,Start,25754000.0
33575,Ukraine,Irina Berezhna,797410407,C,41778000.0
33576,Azerbaijan,Safar Abiyev,797412621,Start,10108000.0
33577,Brazil,Eduardo Cunha,797413400,C,211812000.0
33578,Zimbabwe,Edward Chindori-Chininga,797414978,Start,14863000.0
33579,Canada,Edward Greenspan,797415443,GA,38190000.0
33580,Bulgaria,Ekaterina Zakharieva,797417810,Start,6927000.0
33581,Canada,Edwin A. Goodman,797417833,Start,38190000.0
33582,Bulgaria,Ivaylo Moskovski,797418034,Stub,6927000.0
33583,Bulgaria,Temenuzhka Petkova,797418096,Stub,6927000.0
33584,Ukraine,Kostiantyn Yelisieiev,797418156,Start,41778000.0
33585,Ukraine,Evgeniy Udod,797418290,Stub,41778000.0
33586,Iran,Effat Marashi,797418650,Stub,84150000.0
33587,Japan,Eitaro Itoyama,797420967,Start,125967000.0
33588,Namibia,Elaine Trepper,797422099,Stub,2541000.0
33589,United States,John Bell Williams,797422904,C,329878000.0
33590,United States,John M. Clayton (Arkansas),797424208,Start,329878000.0
33591,Canada,Elijah Harper,797426664,C,38190000.0
33592,Congo,Hellot Matson Mampouya,797428800,C,5518000.0
33593,Congo,Pierre Mabiala,797429659,C,5518000.0
33594,Sri Lanka,Ellawala Medhananda Thero,797429835,Stub,21937000.0
33595,Haiti,Philippe Thoby-Marcelin,797430784,Start,11403000.0
33596,Congo,Claude Alphonse Nsilou,797431025,Start,5518000.0
33597,Canada,Emil Moeller,797434963,Start,38190000.0
33599,Taiwan,Ker Chien-ming,797436566,Start,23610000.0
33600,Somalia,Mohamed Aden Sheikh,797438398,Stub,15893000.0
33602,Liberia,George Klay Kieh,797439349,Stub,5058000.0
33603,Spain,Enric Duran,797441711,C,47635000.0
33604,Cambodia,Hu Nim,797444265,C,15497000.0
33605,United States,Eugene Atkinson,797445717,Start,329878000.0
33607,United States,Andy Ireland,797446083,Start,329878000.0
33608,United States,James W. Grant,797446113,Start,329878000.0
33609,Uganda,Yusuf Lule,797449179,Start,45741000.0
33610,Malawi,Augustine Bwanausi,797449401,Start,19130000.0
33611,Kenya,Bruce McKenzie,797449627,Start,53528000.0
33613,Panama,Esther Neira de Calvo,797450746,C,4283000.0
33614,Canada,Eugène Rhéaume,797452786,Start,38190000.0
33615,Estonia,Artur Sirk,797454727,B,1331000.0
33616,Malaysia,Steven Sim,797458550,Start,32781000.0
33617,Thailand,Sangad Chaloryu,797460848,Stub,66534000.0
33618,Spain,Jose Agerre,797462323,Stub,47635000.0
33619,Serbia,Igor Pavličić,797463563,Stub,6957000.0
33620,Iran,Fakhrossadat Mohtashamipour,797464630,Stub,84150000.0
33621,Iran,Fatemeh Bodaghi,797468673,Stub,84150000.0
33622,Iran,Fatemeh Hashemi Rafsanjani,797468681,Stub,84150000.0
33623,United States,Eli Houston Murray,797469359,Start,329878000.0
33624,Zambia,Jean Kapata,797469872,Start,18384000.0
33625,Somalia,Cabinet of Somalia,797471817,Start,15893000.0
33626,Australia,Sophie Mirabella,797472793,C,25754000.0
33627,Albania,Visar Ymeri,797474291,Stub,2838000.0
33628,Poland,Kazimierz Badowski,797478791,Stub,38368000.0
33629,Egypt,First Lady of Egypt,797479352,Stub,100803000.0
33630,Gabon,First Lady of Gabon,797479367,Stub,2231000.0
33631,India,Gopi Chand Bhargava,797479404,Stub,1400100000.0
33632,China,Empress He (Han dynasty),797480163,C,1402385000.0
33633,Somalia,Fowsiyo Yusuf Haji Adan,797480732,Start,15893000.0
33634,Ireland,Philip Bermingham,797485626,Start,5003000.0
33635,Portugal,"Pedro Gomes de Abreu, 3rd Lord of Regalados",797485796,Stub,10255000.0
33636,Austria,"Georg Adam, Prince of Starhemberg",797485827,C,8914000.0
33637,Nigeria,Umar Barde Yakubu,797486598,Stub,206140000.0
33638,Ireland,John Estrete,797486938,B,5003000.0
33639,Guinea,Abdoulaye Touré,797488593,Start,12560000.0
33640,Guinea,Abdourahamane Diallo,797488603,Stub,12560000.0
33641,Guinea,Alassane Diop,797489642,Stub,12560000.0
33642,Guinea,Alioune Dramé,797490142,Start,12560000.0
33643,Guinea,Alpha Oumar Barry,797490351,Start,12560000.0
33644,Albania,Andon Beça,797490997,Stub,2838000.0
33645,Gabon,André Gustave Anguilé,797491115,Stub,2231000.0
33646,Uruguay,Pedro Figari,797491908,C,3531000.0
33647,Ghana,Augustus Molade Akiwumi,797493061,Start,31073000.0
33648,Denmark,Jacob Haugaard,797493235,Start,5829000.0
33650,Myanmar,Aye Kyaw,797493349,Start,54704000.0
33652,Tunisia,Bahi Ladgham,797493684,Stub,11896000.0
33653,Guinea,Balla Camara,797493869,Stub,12560000.0
33654,Sudan,Peter Nyot Kok,797494279,Stub,43849000.0
33655,Ghana,Bawa Andani Yakubu,797494501,Start,31073000.0
33657,Guinea,Bengaly Camara,797494869,Stub,12560000.0
33658,Yemen,Faysal al-Shaabi,797496114,Stub,29826000.0
33659,Iran,Maryam Mojtahedzadeh,797497426,Stub,84150000.0
33660,Iran,Zahra Shojaei,797497721,Start,84150000.0
33661,Iran,Zohreh Tabibzadeh-Nouri,797497956,Stub,84150000.0
33662,Pakistan,Syed Munir Hussain Gilani,797498448,Start,220940000.0
33663,Bulgaria,Eva Maydell,797498910,Start,6927000.0
33664,Iraq,Mohammed Mahdi al-Bayati,797498991,Start,39725000.0
33665,Iran,List of female members of the Cabinet of Iran,797499103,Start,84150000.0
33667,Chile,Jaime Guzmán,797500191,C,19470000.0
33668,Botswana,Charles Arden-Clarke,797500323,Start,2317000.0
33669,Ukraine,Sergei Tsekov,797500719,Stub,41778000.0
33670,Greece,Periklis Argyropoulos,797502471,Stub,10700000.0
33671,Australia,Gladys Berejiklian,797503149,C,25754000.0
33672,Australia,Michael Egan (Australian politician),797503500,Start,25754000.0
33673,China,Deng Nan,797503986,Start,1402385000.0
33674,Yemen,Abdul-Wali al-Shameri,797505289,Stub,29826000.0
33675,Guinea,Damantang Camara,797505363,Stub,12560000.0
33676,Bulgaria,Damyan Velchev,797505420,Stub,6927000.0
33677,Canada,Danny Joe,797505574,Stub,38190000.0
33678,Nigeria,David Ejoor,797505812,Stub,206140000.0
